PLAsTiCC_obj_id,g_pk_time,r_pk_time,i_pk_time,z_pk_time,y_pk_time,g_pk_mag,r_pk_mag,i_pk_mag,z_pk_mag,y_pk_mag,g_alpha,g_beta,r_alpha,r_beta,i_alpha,i_beta,z_alpha,z_beta,y_alpha,y_beta,g_err_time,r_err_time,i_err_time,z_err_time,y_err_time,g_err_mag,r_err_mag,i_err_mag,z_err_mag,y_err_mag,g_err_alpha,g_err_beta,r_err_alpha,r_err_beta,i_err_alpha,i_err_beta,z_err_alpha,z_err_beta,y_err_alpha,y_err_beta,type,photo_z
283904,60563.56816,60570.4417,60570.5089,60575.3333,60567.5467,-19.031804,-20.150226,-20.014791,-19.947364,-19.879646,-7.595812961,-0.060198324,-6.5019099,0.37225228,-3.3592458,0.68152964,-0.3620846,0.5407395,1.01668654,-0.125013,2.782968688,0.52457194,0.69833463,0.61076627,4.21969195,6.981135047,0.01558581,0.01789678,0.02754584,0.06435345,1.864000431,0.373469295,0.37655119,0.21312835,0.24293023,0.12697593,0.22108634,0.12169261,0.41702877,0.27963474,SN Ia,0.621
283989,,60270.69099,60273.3431,60273.4638,60273.32241,,-19.010706,-19.658531,-19.467078,-19.45252,,,-7.691004239,0.527767043,-4.7943484,0.86970865,-1.0762231,0.83079223,0.75140182,0.120407004,,0.685548026,0,2.83976161,1.961733185,,1.072536723,0.03013996,0.06781031,0.72011242,,,0.813684806,0.274353546,0.31566919,0.15210799,0.29952199,0.15377417,0.55144058,0.33649893,SN Ia,0.761
283990,,,59794.32312,59797.8111,,,,-19.567102,-19.702317,,,,,,-7.058560154,1.07004639,-2.1485541,1.24123444,,,,,0.929209074,3.50724759,,,,6.552563051,0.07493663,,,,,,0.375010537,0.184141549,0.35086139,0.17732493,,,SN Ia,0.963
284039,59854.361,59857.9263,59861.4524,59862.3242,59861.4026,-18.610774,-19.955821,-20.514498,-20.194859,-20.249411,-8.5473955,-0.3186493,-6.565472,0.33680535,-4.5580978,1.04909089,-1.2413484,0.84149676,0.58547026,0.14189316,0.79346511,0.56405059,0.45634784,0.89462112,1.90640554,0.07543121,0.02085367,0.01369477,0.02291223,0.05325793,2.00713782,0.39390993,0.54751563,0.25727581,0.25845048,0.13156694,0.26980059,0.14035758,0.50993915,0.30828313,SN Ia,0.762
284118,,60136.68482,60139.5944,60145.86,60139.92864,,-19.82197,-20.516303,-20.260017,-20.641875,,,-8.182486872,0.54664318,-5.656784,0.90854873,-1.4628158,0.97849434,0.48186471,0.226575275,,0.729273499,0.81749998,6.35647594,2.09728683,,2.517405295,0.0509766,0.16055997,0.619221109,,,0.882648728,0.292229219,0.32763785,0.15838995,0.31750065,0.1627848,0.588911488,0.360057656,SN Ia,0.833
284120,60327.36296,60332.5897,60335.5178,60338.6883,60337.5076,-18.031596,-19.957431,-20.2614,-20.016524,-20.204261,-7.851917069,-0.121681108,-6.5078294,0.82439627,-4.3568972,0.90420466,-0.8209439,0.80675804,0.83459108,-0.0076712,3.127359373,0.66857051,0.62714864,0.95132436,2.58712125,7.456660762,0.02531357,0.02458027,0.02971917,0.07594103,2.142177763,0.417716731,0.6622984,0.24075899,0.27488121,0.132401,0.26870402,0.13707626,0.52488417,0.29893872,SN Ia,0.727
284162,,60595.12323,60598.2816,60590.3516,60598.97875,,-18.49056,-19.583203,-19.771965,-19.521437,,,-8.604782762,0.564480355,-6.4310885,0.96580673,-1.8691329,1.12073614,0.208222053,0.321548998,,0.772515343,1.62090643,4.49291449,2.228926319,,3.904363573,0.04647801,0.10104217,0.934740519,,,0.951550999,0.309772346,0.35488539,0.17220418,0.33429933,0.17136237,0.628454657,0.383902025,SN Ia,0.902
284164,,59980.9237,59988.5551,59979.8961,59983.2742,,-16.123378,-16.776963,-17.342979,-17.699732,,,-0.9765954,0.41499088,1.86678921,0.22784751,2.57715229,-0.3828313,3.5581742,-0.7828709,,0.72044819,0,0,0.84510407,,0.04983915,0.03532751,0.02905301,0.05358102,,,0.36738543,0.16415403,0.17294049,0.08962445,0.16543454,0.09842202,0.27117658,0.17743179,SN II,0.237
284186,60600.10293,60613.6617,60607.6268,60607.9893,,-18.514877,-18.942176,-18.836175,-18.528504,,-7.729207564,-0.089739393,-7.8582935,-0.1163864,-3.910801,0.67580807,-0.6241731,0.62748986,,,2.947132937,0.48049888,2.00487129,3.92381613,,7.784608934,0.02224705,0.0391025,0.06940297,,1.99577859,0.394509476,0.707148,0.23316774,0.29257041,0.14153561,0.27827394,0.14369314,,,SN II,0.672
284201,59641.5898,59646.79,59649.2902,59649.3612,59651.3571,-19.09231,-19.887277,-19.747899,-19.713841,-19.585284,-8.2444333,-0.0900833,-6.1866041,0.55256558,-2.2243328,0.63064718,0.39530102,0.33482991,1.54230972,-0.1819604,2.54460608,0.70999187,0.66299478,1.12546792,1.9203357,0.1223954,0.01343738,0.01742431,0.02562603,0.05586164,1.41555376,0.32338666,0.41573293,0.19211701,0.21178208,0.11526674,0.19544583,0.11806783,0.40076014,0.24998136,SN Ia,0.514
284207,60373.7505,60374.3664,60375.5053,60376.3173,60377.486,-16.376211,-17.423555,-17.981469,-18.294052,-18.490129,-5.5203714,0.27151394,-0.8629468,0.54383688,1.34704639,0.39699239,2.29894201,0.077724,2.99919585,-0.2195166,1.18472599,0.60512123,0.39332375,0.3363838,0.51184031,0.04263776,0.01532076,0.01235548,0.01423004,0.02722143,1.00043547,0.23510179,0.272057,0.14123737,0.14406402,0.07949773,0.15930946,0.09543192,0.22785867,0.15693947,SN Ibc,0.233
284254,,60222.80595,60226.4991,60229.5908,,,-18.7309,-19.91679,-20.091907,,,,-9.349559771,0.60324498,-8.0384834,1.15947922,-2.6122575,1.4361302,,,,0.868419522,1.78772493,3.03052592,,,4.342841261,0.04250836,0.0499858,,,,1.109676784,0.348746665,0.39990868,0.19535183,0.3742331,0.18906663,,,SN Ia,1.051
284284,,60576.73863,60579.9035,,,,-18.802231,-18.843116,,,,,-8.617745359,0.565147345,-6.3369468,1.04478952,,,,,,0.773725627,0,,,,1.448410709,0.10836771,,,,,0.953314153,0.31022076,0.35503124,0.17293877,,,,,SN II,0.904
284319,,,59925.7254,59936.0694,,,,-19.429738,-20.062199,,,,,,-8.8573984,1.24644157,-2.9879355,1.58836588,,,,,3.50724774,3.84805268,,,,0.07981178,0.05671578,,,,,,0.42359433,0.208622,0.39527639,0.20052269,,,SN Ia,1.125
284358,,60175.3375,60178.5026,60178.0081,60177.9514,,-19.141236,-19.510736,-19.397277,-19.676197,,,-7.1699871,0.37674758,-3.7196907,0.70908532,-0.4790922,0.64493828,1.142192717,-0.022269949,,0.45338808,0.56565691,0.97690464,1.770732247,,0.0338577,0.03124527,0.04427744,0.900423576,,,0.68228184,0.22591501,0.28549576,0.13188415,0.2617274,0.13735289,0.498261202,0.30380826,SN Ia,0.66
284453,60192.1334,60197.6978,60204.7537,60202.8045,60201.2782,-16.766205,-16.952432,-17.278526,-17.492553,-17.340643,-2.2168074,2.0455291,3.45507235,0.26198259,4.16282179,0.0768201,3.86846358,-0.6533064,3.59786388,-0.7123725,1.35080776,0,0.32042071,0.29954816,0.00015244,0.01881195,0.01280861,0.01784198,0.0212815,0.04709172,0.57973989,0.18532553,0.15216183,0.11091049,0.12431984,0.06773625,0.13312658,0.07949156,0.2523837,0.16081316,SN II,0.196
284474,60236.0319,60239.019,60241.2416,60242.3749,60240.20102,-18.580879,-19.788659,-19.809583,-19.781707,-19.561382,-9.0321232,-0.3750448,-6.1944634,0.29744006,-2.5527707,0.60226021,-0.0168988,0.3797866,1.540251759,-0.17072764,0.43698888,0.27290784,0.5632465,0.91367172,1.592958204,0.0310165,0.01083257,0.01436746,0.02147483,0.751291938,1.46406634,0.29766003,0.59541141,0.1564077,0.26320531,0.1258366,0.2523673,0.13101362,0.446785378,0.271698373,SN Ia,0.556
284484,59836.53236,59840.3942,59842.04111,,,-17.172163,-17.01535,-16.964782,,,-7.137710957,0.021044989,-5.1206242,0.50100394,-1.698744272,0.549494247,,,,,2.255396587,2.83334059,0.530952486,,,9.136024062,0.06672284,2.797690346,,,1.524102627,0.31887779,0.56999199,0.20969186,0.245870697,0.117741511,,,,,SN II,0.481
284492,59654.77429,59660.7128,,,,-18.931405,-18.984289,,,,-7.810345614,-0.110074184,-7.6049328,0.32089235,,,,,,,2.951625168,1.57559855,,,,6.033677859,0.04000913,,,,2.088365716,0.409221985,0.75569609,0.2536769,,,,,,,SN II,0.707
284495,,,60617.5125,60622.2783,60618.93006,,,-19.700381,-20.129253,-19.948004,,,,,-8.0122973,1.14830395,-2.6045908,1.40545695,-0.354920326,0.528436954,,,1.2779549,1.88765833,2.516983458,,,0.04239458,0.04728169,0.91198178,,,,,0.39806025,0.19183628,0.37359654,0.1873456,0.710811755,0.434603258,SN Ia,1.048
284516,,60602.3656,60598.1694,60609.8034,,,-17.48484,-18.265026,-18.44114,,,,-6.3007346,0.7782245,-3.5529064,0.84054609,-0.4884144,0.65179682,,,,1.81582506,0,0,,,0.08960136,0.05657198,0.06303868,,,,0.71474571,0.24531067,0.2867916,0.13793591,0.27299707,0.14167394,,,SN Ibc,0.662
284563,,,60579.3054,60582.4662,,,,-19.523064,-19.612492,,,,,,-6.5028872,1.01948775,-1.869266563,1.160375663,,,,,2.10682117,0.893330726,,,,0.06831626,1.391763615,,,,,,0.35953485,0.1757061,0.338316467,0.173125086,,,SN Ia,0.913
284625,,60583.4661,60587.5862,60591.3202,60589.7173,,-19.484188,-20.197306,-19.966774,-20.209013,,,-7.8214547,0.61925855,-5.0525647,0.93651253,-1.1876578,0.94510681,0.67150857,0.22769496,,1.28223245,0.82734247,1.34208027,2.82168824,,0.04983706,0.03024231,0.03958231,0.08270041,,,0.78575865,0.26868205,0.31086749,0.14571001,0.295685,0.14874535,0.56131877,0.32266746,SN Ia,0.793
284661,,60209.3817,60213.1457,60215.9287,60213.97902,,-19.474019,-20.268612,-20.25143,-20.086098,,,-9.5059923,0.16469915,-6.8314611,0.97365509,-2.0315656,1.14204329,0.095606941,0.361954076,,0.70926339,0.80658805,1.89456875,2.286844527,,0.04784886,0.03025056,0.03886639,0.726061112,,,0.93403125,0.28390479,0.3572665,0.1676393,0.34020581,0.17044461,0.644663344,0.393864363,SN Ia,0.931
284702,60570.83575,60576.7285,60579.16953,,,-18.365162,-18.254029,-17.93048,,,-7.799132693,-0.107168476,-7.2533378,0.49723893,-4.156380143,0.788274982,,,,,2.936243482,1.48861288,0.650553277,,,8.347403319,0.06861458,1.995716761,,,2.075051115,0.407108003,0.73505641,0.25033875,0.300945056,0.146258498,,,,,SN II,0.702
284762,,,60182.12407,60186.8743,,,,-19.710047,-19.963652,,,,,,-9.204721421,1.278478683,-3.1311214,1.68877281,,,,,1.071519401,5.40638481,,,,16.73566156,0.09592602,,,,,,0.433296488,0.213743831,0.40375659,0.20446456,,,SN Ia,1.156
284773,,59857.7041,59859.53774,,,,-17.305479,-17.469662,,,,,-5.4934146,0.50992096,-2.276970858,0.605654989,,,,,,1.75862372,0.557131864,,,,0.08336719,1.739720241,,,,,0.6057769,0.22089538,0.257928161,0.124022441,,,,,SN II,0.533
284786,59869.9195,59865.0328,59869.7331,59873.3898,59867.99581,-18.121877,-18.086896,-17.995143,-17.922574,-17.886447,-8.0299732,0.11927315,-1.7260554,0.38245411,-0.3360643,0.53467921,1.24680262,0.01234032,2.066889506,-0.365040121,0.72812068,0.55091391,0.98432239,0.00015416,1.381611402,0.01990297,0.02447562,0.02924958,0.04484961,1.614224576,0.92092457,0.27246612,0.32871965,0.16330708,0.21124249,0.10296512,0.20757915,0.113763,0.384675711,0.233230192,SN II,0.419
284803,60184.4687,60181.4719,60184.7345,60184.4875,60192.5671,-18.910152,-19.866296,-20.356124,-20.204022,-20.155315,-8.0924106,-0.1876875,-8.3071298,0.37168607,-5.4815628,0.89562646,-1.3857727,0.93611475,0.56543392,0.20542553,2.43739253,0.53146713,0.95786094,2.28728229,3.30741593,0.10247378,0.03039564,0.03052706,0.05109705,0.10119978,2.382021,0.45549822,0.79578847,0.23278059,0.31758987,0.15733647,0.30411081,0.1576278,0.56473789,0.34674178,SN Ia,0.815
284814,,59664.4206,59665.7784,59668.8254,59665.26421,,-19.393648,-19.598021,-19.585305,-19.658498,,,-6.5698991,0.58691254,-3.6871806,0.76757619,-0.5210605,0.66355107,1.127719404,-0.019820382,,0.99285227,1.03499095,1.29535045,1.782546315,,0.025999,0.0326487,0.04335795,1.060571773,,,0.6588821,0.23597536,0.28670159,0.13779225,0.27240403,0.1388565,0.500195564,0.304572771,SN Ia,0.663
284927,,60622.90194,60626.6846,60628.7149,60628.2495,,-19.019797,-20.185659,-20.40595,-20.465066,,,-9.452424307,0.60969754,-8.3672547,1.03345517,-2.9019773,1.30074086,-0.463822521,0.568180506,,0.884770253,0.81902225,1.66872339,2.574363569,,2.365797787,0.03177186,0.03690785,0.853022789,,,1.137442397,0.355393204,0.39294921,0.17977114,0.3773948,0.18270363,0.726695042,0.444515942,SN Ia,1.076
284968,,60598.5304,60600.4102,60604.6188,,,-17.044048,-17.75919,-17.729999,,,,-4.7190066,0.4378059,-1.081303,0.49775345,0.6537521,0.10133666,,,,1.17989984,0.95991339,1.60841622,,,0.05481699,0.03477311,0.05535615,,,,0.52897257,0.19716103,0.23217009,0.10955824,0.2267821,0.11893613,,,SN Ibc,0.427
284990,,60348.2982,60348.6614,60350.0809,60350.9934,,-15.661815,-16.667596,-17.319803,-17.748156,,,0.76560572,0.3143996,3.13450994,0.25909987,3.76389508,-0.1301186,4.22020341,-0.3230832,,0.57338077,0,0.2596093,0.3957393,,0.03240187,0.01778389,0.01628794,0.02583818,,,0.29018495,0.14911607,0.13221599,0.07938496,0.12334473,0.08332121,0.19380186,0.14296468,SN II,0.167
285000,59827.4153,59830.261,59831.7161,59835.1424,59834.5704,-19.571834,-20.329831,-20.223617,-20.143571,-20.014846,-8.7148454,-0.8244335,-5.2222601,0.87667383,-2.5934139,0.76935119,0.27039102,0.67368514,0.93207026,-0.0261014,0.3846997,0.34691409,0.43083468,0.555133,1.30605113,0.02060188,0.0105056,0.01320755,0.01492654,0.03913262,1.06942562,0.26723496,0.28405413,0.17499478,0.17081345,0.10705684,0.16412544,0.10039591,0.34673895,0.23842026,SN Ia,0.6
285010,60621.1766,60624.4363,60625.529,60627.0617,60626.8698,-18.62153,-19.71971,-19.750158,-19.829886,-19.644545,-10,-0.9412906,-7.8063536,-0.3891907,-3.9077704,0.37493702,-0.6512494,0.38005547,1.29072024,-0.2279475,0.45289534,0.22919124,0.46456439,0.60888338,1.62678625,0.02932657,0.01199898,0.01387181,0.01730843,0.04707394,0,0.29212263,0.44344171,0.1574369,0.23624236,0.12282307,0.20980217,0.12206816,0.45206467,0.26654085,SN Ia,0.599
285011,,,59834.12257,59838.598,,,,-20.030208,-20.363219,,,,,,-8.737653006,1.233138513,-3.0995782,1.47475762,,,,,1.040079763,2.90374854,,,,6.292539388,0.06360329,,,,,,0.420430879,0.207220469,0.3864053,0.19238062,,,SN Ia,1.114
285327,60594.22305,60598.3466,60599.7101,60600.167,60600.7138,-17.766124,-19.24654,-19.264113,-19.352027,-19.270272,-7.186144029,0.01345183,-5.4087721,0.51695374,-1.5661063,0.79340338,0.33086031,0.28371852,1.72538243,-0.3598726,2.392473449,0.33039512,0.43547087,0.5174496,1.12162504,4.245689017,0.01678972,0.01656277,0.01975115,0.04660457,1.554104813,0.323705691,0.33763022,0.17299976,0.19244568,0.10350007,0.18594923,0.11142934,0.374686,0.23749217,SN Ia,0.494
285328,,60224.94125,60228.2718,60222.2399,,,-18.308397,-19.498346,-19.724026,,,,-8.869263376,0.576992118,-6.9319623,1.04024929,-2.0824272,1.22560347,,,,0.80303226,2.03966876,5.08488218,,,6.868951257,0.05397268,0.08146219,,,,1.001116636,0.322180324,0.37029955,0.18058029,0.34747404,0.17729645,,,SN Ia,0.95
285346,59876.4422,59879.3351,59881.6042,59881.7332,59880.88534,-19.084105,-20.073985,-19.940206,-19.84497,-19.84719,-10,-0.9762768,-6.8437008,0.2576449,-3.2262348,0.70927408,-0.3549854,0.498577,1.297504401,-0.081511579,0.53841034,0.28159797,0.45470481,0.66879447,1.695227927,0.03339886,0.01493752,0.01780347,0.02284128,0.656137376,0,0.32900416,0.67603295,0.21786251,0.2787384,0.13292142,0.26604376,0.13690327,0.477809206,0.290907638,SN Ia,0.619
285363,,,60029.0802,60033.8695,,,,-19.895424,-20.302396,,,,,,-9.271449341,1.284969734,-3.2015664,1.65260534,,,,,1.076010407,2.80836356,,,,6.334808196,0.05858176,,,,,,0.435141273,0.214678408,0.40451097,0.20186364,,,SN Ia,1.162
285367,60146.33324,60151.1424,60152.6325,60154.6481,60152.4726,-18.444449,-19.726689,-19.814074,-19.773486,-19.69514,-7.428712206,-0.027700861,-6.092689,0.52730097,-2.9863899,0.68138112,0.13234866,0.39189217,1.43752198,-0.2109619,2.607385488,1.08975863,0.82148759,1.11169122,3.15596648,6.839732876,0.0237268,0.01836,0.02363554,0.06513524,1.723992023,0.351008619,0.44428876,0.21605439,0.23195284,0.12310949,0.2098436,0.12156818,0.42586481,0.26702776,SN Ia,0.565
285375,,,59867.23646,59872.0848,,,,-19.524752,-20.107831,,,,,,-9.371520974,1.294680193,-3.26737,1.65446488,,,,,1.082800874,4.1971109,,,,13.21976619,0.05650163,,,,,,0.437912029,0.216082716,0.40700595,0.2042512,,,SN Ia,1.171
285461,59862.44836,59869.6364,59872.2744,59873.9766,59872.81797,-18.281949,-19.634994,-20.135098,-20.075477,-20.028206,-8.076068724,-0.206344434,-9.4187344,-0.0153649,-6.2455937,0.82300602,-1.7605168,0.96723515,0.31908417,0.279657659,3.621153368,0.80681652,0.73831677,1.46646423,2.174171009,6.68899859,0.02054418,0.01996617,0.02988768,0.707534693,2.551474498,0.481374046,0.83220821,0.26320191,0.34106513,0.15586377,0.32276157,0.1609081,0.612441481,0.374056688,SN Ia,0.873
285513,,60210.88412,60212.5548,60218.3825,,,-17.214223,-17.891327,-18.055886,,,,-5.357687135,0.458534843,-1.6582496,0.60793944,0.34471547,0.25186976,,,,0.534712079,0,1.68791333,,,0.700426289,0.05209471,0.06201184,,,,0.582980543,0.212766791,0.24056683,0.1172564,0.23855798,0.12454754,,,SN Ibc,0.489
285520,60389.4559,60397.2469,60397.2469,60395.9468,,-14.863904,-14.903664,-15.098224,-15.216485,,-0.4008658,0.06791483,2.68258558,0.03493322,3.06305298,0.00016121,2.56464395,-0.6355367,,,0,0,0,0.86539694,,0.03860984,0.04351699,0.03939151,0.04800939,,0.48548758,0.19310428,0.25380501,0.1323377,0.16534204,0.08091504,0.17866293,0.09679662,,,SN II,0.113
285525,,,60324.72565,60328.6976,,,,-20.185208,-20.320123,,,,,,-7.881441634,1.149965595,-2.5861716,1.39115357,,,,,0.983091357,4.41198367,,,,10.16239972,0.09446538,,,,,,0.39709256,0.195372837,0.3692633,0.18799591,,,SN Ia,1.037
285538,,60626.0171,60628.6503,60634.02,,,-19.583992,-20.361175,-20.322938,,,,-9.4172991,0.36187915,-7.2926019,1.15783555,-2.299129,1.29608142,,,,0.88325899,0.76483022,2.19889181,,,0.03861113,0.02630399,0.04470841,,,,1.01877284,0.3044961,0.37523914,0.16873924,0.3572389,0.1780789,,,SN Ia,0.991
285549,60204.4881,60212.7831,60216.1537,60216.7605,60215.4832,-17.137235,-17.147063,-17.301689,-17.440112,-17.38024,-2.9905934,0.26721357,1.76653054,0.97824052,3.02782967,0.54669691,3.3654299,0.00223416,3.67804111,-0.5137024,3.03148063,0,0.29585564,0.29100516,0.72210957,0.14546903,0.01323242,0.01475955,0.01814111,0.03912269,0.43281055,0.20732281,0.21788744,0.11946363,0.14310565,0.08488852,0.1529851,0.09648557,0.25876786,0.17580067,SN II,0.185
285558,,,60189.79102,60194.7373,,,,-20.052775,-20.322134,,,,,,-9.53831448,1.310895285,-3.3513133,1.66659657,,,,,1.094096536,3.75534648,,,,8.489537798,0.06757056,,,,,,0.44253768,0.218425379,0.40987794,0.20381174,,,SN Ia,1.186
285568,,59679.7197,59685.0034,59690.1383,59684.25298,,-19.150963,-19.293281,-19.490783,-19.345596,,,-6.2179456,0.73627643,-3.1901392,0.69234944,-0.3155973,0.52259384,1.316726884,-0.086321872,,0.69017768,1.09491381,1.14083551,1.696292181,,0.03778047,0.03289403,0.03322028,0.967250897,,,0.66258913,0.21432191,0.27794324,0.13389514,0.2652808,0.13717902,0.475327679,0.289725167,SN Iax,0.615
285595,,59844.55971,59847.8682,59848.7112,,,-18.694413,-19.702885,-19.747119,,,,-8.839309442,0.575393757,-6.8293774,1.0576893,-2.062516,1.19878364,,,,0.7991032,0,2.4507789,,,1.499793024,0.04591567,0.05747078,,,,0.994742968,0.320617798,0.36565995,0.1764202,0.34502499,0.17449189,,,SN Ia,0.944
285640,59782.4876,59788.1899,59790.4363,59793.1724,59794.6364,-18.447168,-19.577996,-19.942221,-19.815843,-19.87752,-7.813961569,-0.111242045,-7.2881297,0.53401478,-4.3228862,0.71611345,-0.8621763,0.83291709,0.74563645,-0.0472611,3.067880699,0.55094186,0.54903991,0.90422259,2.5041355,7.297014232,0.0316689,0.02787438,0.03541428,0.08085798,2.093775613,0.410065855,0.68390148,0.23643203,0.29354488,0.13570819,0.27664436,0.1394638,0.50814906,0.3027909,SN Ia,0.709
285654,,59837.32007,59840.0365,59843.5664,59840.11411,,-18.870782,-19.688005,-19.40765,-19.351569,,,-7.818515945,0.532596424,-5.2622179,0.77041486,-1.2552131,0.81845092,0.683813875,0.146297837,,0.696390299,1.17799186,1.87063086,1.994835331,,2.835525028,0.02812115,0.04360791,0.904764888,,,0.830695281,0.27878299,0.31606825,0.15395151,0.30077891,0.15294653,0.560855544,0.342456963,SN Ia,0.779
285678,,,,60233.7946,,,,,-20.141443,,,,,,,,-3.6127893,1.9029196,,,,,,0,,,,,0.07724988,,,,,,,,0.43001826,0.21707582,,,SN Ia,1.251
285709,60221.36393,60225.1766,60229.0833,60230.3639,60231.3602,-17.775487,-19.303345,-19.80912,-19.812866,-19.861491,-7.768990172,-0.099623914,-7.0831029,0.49848045,-3.9880651,0.79265917,-0.7394068,0.63154706,1.01038875,0.01645468,3.002476535,0.74642808,0.57225299,0.86917694,1.64539528,5.889261378,0.02686017,0.02055126,0.02838114,0.06713805,2.040613334,0.401629823,0.70523697,0.23411664,0.29193346,0.13455986,0.27988444,0.14029815,0.51119489,0.30402354,SN Ia,0.689
285812,60520.7137,60520.9571,60525.836,60519.8861,60519.8972,-18.496792,-18.466118,-18.497069,-19.056984,-18.458981,-5.1204146,0.40803532,1.25868667,0.22715845,2.64096007,0.25564706,1.93185367,0.06114015,2.76808984,-0.5307826,0.79857149,0.63232287,0.35463605,1.05177541,1.97134753,0.01374402,0.01164572,0.01436856,0.04993198,0.08495783,0.59146833,0.23710385,0.2211135,0.12552272,0.12077993,0.07015998,0.17367125,0.0946623,0.33019273,0.19727382,SN II,0.283
285828,,,60214.96193,60219.1235,60216.22584,,,-19.966815,-20.400094,-20.161655,,,,,-8.203928321,1.18129707,-2.6594246,1.49720014,-0.424386358,0.55413516,,,1.004453659,2.51817712,2.426996724,,,5.286955514,0.0443493,1.053555103,,,,,0.405842436,0.199816906,0.37705507,0.18776142,0.721088125,0.440930559,SN Ia,1.066
285879,,59837.96435,59841.1297,59837.9149,,,-19.182181,-19.785101,-19.796442,,,,-8.616013056,0.565043303,-6.4628162,0.9668904,-1.8728993,1.13221651,,,,0.773786919,1.52200914,3.6960451,,,4.263425296,0.05107352,0.06550028,,,,0.953611262,0.310287665,0.35593814,0.173638,0.33457219,0.17140222,,,SN Ia,0.904
285924,,60264.3622,60268.0725,60266.5054,,,-18.984833,-19.898384,-19.884788,,,,-8.3166647,0.50524391,-5.570357,0.97951123,-1.4619012,0.9957699,,,,2.68645698,1.42531818,3.37624872,,,0.13043438,0.05046934,0.08086341,,,,0.87496661,0.28980166,0.332169,0.16250603,0.31344844,0.16159525,,,SN Ia,0.834
