g_pk_mag,r_pk_mag,i_pk_mag,z_pk_mag,g_alpha,g_beta,r_alpha,r_beta,i_alpha,i_beta,z_alpha,z_beta,g_err_mag,r_err_mag,i_err_mag,z_err_mag,g_err_alpha,g_err_beta,r_err_alpha,r_err_beta,i_err_alpha,i_err_beta,z_err_alpha,z_err_beta,type
-18.664345,-20.259054,-20.345859,-20.233506,-7.704664929,-0.084004231,-5.5851583,0.80111052,-3.6667164,0.84387142,-0.2189355,0.70524835,4.875060415,0.01616733,0.01575546,0.01983049,1.969542645,0.390338852,0.4196433,0.20804135,0.23878505,0.13339822,0.22840146,0.13324248,SN Ia
-9999.0,-18.650174,-19.269007,-19.497189,-9999.0,-9999.0,-7.563744564,0.755059037,-5.252718633,0.989435431,-1.307266294,0.977444741,-9999.0,0.067084966,0.049858055,0.054859173,-9999.0,-9999.0,0.845420651,0.27787166,0.327217003,0.157595844,0.307529254,0.156529002,SN II
-17.937901,-19.51444,-19.58498,-19.618802,-7.663283154,-0.074655224,-8.0788053,-0.2214118,-3.8501881,0.63876354,-0.8512437,0.51651257,5.82614606,0.0187322,0.02015162,0.02525415,1.928152445,0.383719647,0.55471361,0.22606739,0.26598947,0.13400308,0.23620045,0.13245793,SN Ia
-18.593573,-19.717554,-19.737598,-19.744486,-9.247056028,-0.429074892,-7.217272587,-0.127377527,-2.911875387,0.506639397,-0.119365837,0.410671339,0.069932114,0.022859294,0.024946597,0.027879479,1.627716905,0.33894509,0.597468414,0.176921314,0.265114314,0.120259588,0.255318952,0.128330345,SN Ia
-17.85822,-17.537355,-17.656874,-9999.0,-7.232900419,0.005933876,-5.2244987,0.5114464,-1.988760533,0.577618399,-9999.0,-9999.0,7.176531366,0.07012762,1.771326472,-9999.0,1.584612531,0.328598379,0.57736722,0.21460976,0.251777374,0.120842384,-9999.0,-9999.0,SN II
-17.254172,-17.285301,-17.397982,-17.544331,-5.412534,0.07716736,1.40802229,-0.0023235,2.13775477,0.40757941,2.81591977,-0.3131642,0.363467,0.03509495,0.02502048,0.0284567,0.75918268,0.24788276,0.21527025,0.14087272,0.16600944,0.08694334,0.15623599,0.09558068,SN II
-18.869917,-18.508691,-9999.0,-9999.0,-7.919318317,-0.141981168,-7.8049195,0.48845977,-9999.0,-9999.0,-9999.0,-9999.0,11.9318557,0.08683353,-9999.0,-9999.0,2.237542772,0.432730237,0.81184161,0.27348387,-9999.0,-9999.0,-9999.0,-9999.0,SN II
-17.964733,-17.705542,-17.646377,-17.77089,-2.933678153,0.208399051,1.759270696,0.783879816,3.681867274,0.720458755,3.860439512,0.18220589,0.012545843,0.007112628,0.00654604,0.007495107,0.358124756,0.162960359,0.1949944,0.102121205,0.104873676,0.061666892,0.097115565,0.063364776,SN II
-17.531718,-16.834449,-17.124967,-17.527032,-6.579799282,0.097607981,-3.1279997,0.58351089,-0.227630653,0.413243296,1.07497893,-0.0715675,5.569289764,0.05062468,0.203949207,0.08229033,1.239849588,0.273568485,0.44831919,0.18027653,0.218671513,0.103215458,0.21132196,0.11217555,SN II
-9999.0,-19.149941,-19.988024,-19.889429,-9999.0,-9999.0,-8.700985007,0.568925163,-6.5847746,1.00812602,-1.899850599,1.173413895,-9999.0,5.078945849,0.05765815,1.244370969,-9999.0,-9999.0,0.968965016,0.314149133,0.35984544,0.17452197,0.339912077,0.173885384,SN Ia
-18.02112,-18.200805,-18.157104,-18.167666,-7.1802464,0.02204847,-4.5629617,1.01769789,-2.0442717,0.60737202,0.22945376,0.32851063,0.04236589,0.02483873,0.04097543,0.05931076,1.48944861,0.31203725,0.5644845,0.18574266,0.25285169,0.11991457,0.24344585,0.12637732,SN II
-18.825317,-18.438625,-18.082756,-17.956619,-9.869842136,-0.636056344,-6.870789521,0.414376615,-3.735740483,0.747398977,-0.588846446,0.628567866,0.037567876,0.044391252,0.765885362,0.391365047,1.579267657,0.38035772,0.64416239,0.225149582,0.290785116,0.14105729,0.276393009,0.142844503,SN II
-18.430093,-19.580657,-19.697502,-19.678621,-7.650011802,-0.071780318,-6.5053588,0.59942625,-3.4211966,0.77257332,-0.3939609,0.62390094,5.837845177,0.02252207,0.02764554,0.03681946,1.91526733,0.381661771,0.62431716,0.22029517,0.27741653,0.13205179,0.26646952,0.13468032,SN Ia
-9999.0,-19.764357,-20.057805,-19.961456,-9999.0,-9999.0,-7.1696234,0.55967363,-4.3946636,0.80073819,-0.9189291,0.7601208,-9999.0,0.03138331,0.03232237,0.05410428,-9999.0,-9999.0,0.71693753,0.25693818,0.29230343,0.14469232,0.27560668,0.14501727,SN Ia
-18.423118,-19.519362,-19.543137,-19.446503,-7.365234962,-0.016191167,-7.8110332,0.12903803,-2.8244384,0.63350099,0.2831186,0.36535723,4.833809992,0.01829619,0.02044026,0.02406657,1.674957543,0.343171075,0.45495527,0.19734673,0.23624864,0.11809717,0.20943158,0.11851219,SN Ia
-18.939602,-18.846925,-18.012797,-9999.0,-7.721471281,-0.088031888,-6.815158929,0.54557055,-3.78931264,0.752513496,-9999.0,-9999.0,8.130634481,0.044116447,2.548970319,-9999.0,1.987942151,0.393257849,0.704025023,0.24869328,0.292161255,0.141738224,-9999.0,-9999.0,SN II
-17.893999,-17.47076,-17.478189,-17.368332,-5.1826238,0.17680361,0.11672426,0.09254748,0.03125973,0.38101199,1.14462509,-0.1039731,0.09972605,0.02777298,0.03331432,0.0400209,0.88936492,0.2616692,0.27455183,0.16095795,0.17678996,0.09734986,0.18639558,0.10696519,SN II
-19.5936,-20.319932,-20.331292,-20.407231,-10.0,-0.7117335,-8.5172864,0.4702273,-5.3253667,0.76534876,-1.5139246,0.6625269,0.04780049,0.20344661,0.02988494,0.03689625,0.0,0.38659553,0.83161808,0.2727153,0.31504301,0.14505867,0.29908346,0.14575871,SN II
-17.12217,-17.439828,-17.599649,-17.644343,-6.835530793,0.064512048,-4.489861092,0.435509334,-0.886269362,0.45255158,0.800134591,0.066869536,6.180911554,1.634469127,0.040947033,0.060980667,1.357520443,0.292206216,0.523895971,0.196817791,0.228266245,0.108305075,0.217372705,0.116926777,CaRT
-18.237622,-19.722293,-20.2939,-19.975101,-7.928451071,-0.144889485,-7.6407634,0.45010953,-4.9462965,0.85104466,-1.2889897,0.86617583,6.19786894,0.02429641,0.0224708,0.03626369,2.251342365,0.434888732,0.71650782,0.22218724,0.29924924,0.13433299,0.28594021,0.14276936,SN Ia
-9999.0,-18.554529,-18.928839,-18.977178,-9999.0,-9999.0,-5.53864,0.68391286,-2.0191175,0.59881648,-0.113074056,0.425169489,-9999.0,0.10120138,0.08080168,0.272083266,-9999.0,-9999.0,0.63168443,0.22645127,0.25520132,0.12767185,0.256283628,0.133275287,SN II
-9999.0,-19.551672,-20.078592,-19.848086,-9999.0,-9999.0,-8.2115505,0.20558833,-4.900627,0.83000479,-1.0909048,0.85261673,-9999.0,0.0240971,0.0200732,0.03146662,-9999.0,-9999.0,0.75388567,0.23116333,0.31117525,0.14700175,0.29756756,0.14825198,SN Ia
-9999.0,-19.146958,-20.002716,-19.863407,-9999.0,-9999.0,-7.798698694,0.533460562,-5.371311499,0.855395805,-1.254044833,0.955311478,-9999.0,0.043909042,0.025740645,0.038894187,-9999.0,-9999.0,0.81021905,0.263551773,0.323926582,0.150286953,0.305168943,0.152340339,SN Ia
-9999.0,-9999.0,-19.678616,-19.720519,-9999.0,-9999.0,-9999.0,-9999.0,-7.269840951,1.090559527,-2.239633683,1.300113503,-9999.0,-9999.0,18.74271114,0.155990643,-9999.0,-9999.0,-9999.0,-9999.0,0.380644317,0.187009407,0.356356282,0.181747191,SN Ia
-9999.0,-18.322085,-19.417933,-19.718347,-9999.0,-9999.0,-8.90068877,0.57855881,-6.999446896,1.033506208,-2.104490622,1.245701961,-9999.0,6.431777085,0.06012575,0.062292952,-9999.0,-9999.0,1.007405326,0.323742409,0.37218046,0.181609708,0.349079379,0.177253412,SN Ia
-18.821139,-18.355314,-18.016128,-17.856161,-10.0,-0.9876671,-6.073246,0.1253404,-2.1261769,0.59975623,0.172439605,0.304350395,0.01713933,0.03033658,0.05966293,0.477677521,0.0,0.30361241,0.60044688,0.20806602,0.2547816,0.12212581,0.244871217,0.127817282,SN II
-16.607637,-17.76357,-17.008814,-17.509531,-3.1637289,0.23943148,-1.5989295,-0.3056121,0.38484252,0.5036599,1.34635865,-0.2194334,0.05930929,0.07351335,0.03909344,0.11839535,0.83289575,0.25247888,0.38415216,0.15876567,0.20451319,0.09918035,0.20537879,0.10832972,SN II
-9999.0,-18.898985,-19.296297,-19.433669,-9999.0,-9999.0,-6.8035586,0.47103635,-2.955649,0.67907211,-0.3645035,0.52613036,-9999.0,0.06293537,0.04274475,0.03874624,-9999.0,-9999.0,0.63698174,0.23812806,0.25411794,0.13114599,0.23770534,0.13018333,SN Ia
-9999.0,-19.688635,-20.327962,-20.764363,-9999.0,-9999.0,-9.711197544,0.500818467,-8.408143784,1.175724519,-2.819628179,1.440589573,-9999.0,0.046458049,0.030967578,0.028223551,-9999.0,-9999.0,1.134781835,0.349311911,0.40672179,0.194235401,0.378260518,0.180060668,SN Ia
-9999.0,-18.777829,-19.573281,-19.53746,-9999.0,-9999.0,-8.499100935,0.559833227,-6.1700816,1.00448264,-1.7440466,1.05730964,-9999.0,3.535621193,0.04921323,0.06546402,-9999.0,-9999.0,0.93332904,0.305158878,0.35056939,0.16810015,0.33036086,0.16745737,SN Ia
-18.416664,-19.697157,-20.349153,-20.067109,-7.957560172,-0.154746223,-8.1607255,0.44942941,-5.0112995,1.00030077,-1.2310243,0.84357851,6.092449831,0.03348414,0.0256027,0.03644235,2.298414014,0.442255185,0.76297194,0.26208349,0.29944117,0.13790641,0.29154182,0.14910037,SN Ia
-18.162566,-18.019399,-18.26463,-18.278071,-6.229387739,0.044265572,-1.475699775,0.191162361,0.566460758,0.158527824,1.594801986,-0.012167727,0.03969686,0.044132566,0.036245136,0.047924009,0.845951522,0.260337019,0.349551587,0.170088864,0.197159327,0.097333195,0.199822787,0.111401579,SN II
-18.18385,-17.823736,-18.016768,-17.946679,-7.127843664,0.023429661,-5.4320922,0.34828216,-1.3161776,0.47890867,0.41281816,0.209269994,5.047785564,0.05115861,0.05222622,0.578648931,1.514331639,0.317399079,0.57308602,0.20970942,0.23625336,0.11506953,0.235083422,0.123715914,SN II
-22.705298,-23.221342,-9999.0,-24.154411,-3.0430038,-0.5748838,-4.6860782,2.63412711,-9999.0,-9999.0,-7.3345327,3.28222301,0.22371996,0.01488362,-9999.0,0.0070474,6.32572911,0.96793166,2.03288692,0.3876727,-9999.0,-9999.0,0.62187987,0.20595622,SLSN
-19.285663,-19.986548,-20.131332,-20.272507,-7.347155989,-0.013199547,-6.0223631,0.49221432,-2.3623631,0.60492728,0.33042993,0.32961527,11.9301981,0.08107542,0.13910866,0.27918374,1.663224467,0.341235948,0.44192713,0.22023066,0.23201693,0.12254711,0.20030752,0.12235118,SN Ia
-18.640922,-18.238078,-17.901099,-9999.0,-4.6378281,0.06444358,-5.2621573,0.47029095,-2.277637672,0.605983957,-9999.0,-9999.0,0.30232958,0.03709142,1.197463067,-9999.0,0.90029328,0.33099219,0.57422601,0.21446526,0.257908324,0.124012695,-9999.0,-9999.0,SN II
-9999.0,-9999.0,-19.744634,-20.286004,-9999.0,-9999.0,-9999.0,-9999.0,-8.359601119,1.19640012,-2.737651,1.5197155,-9999.0,-9999.0,10.26779322,0.05094103,-9999.0,-9999.0,-9999.0,-9999.0,0.41008445,0.201971078,0.38298663,0.1947494,SN Ia
-18.013318,-18.260352,-17.797622,-9999.0,-7.558107664,-0.051589479,-6.4964448,0.45253563,-3.088732943,0.684477458,-9999.0,-9999.0,5.289896026,0.05491358,1.894623033,-9999.0,1.825382822,0.367384309,0.67241355,0.23414182,0.275871781,0.133328105,-9999.0,-9999.0,SN II
-9999.0,-18.26611,-19.336573,-20.124449,-9999.0,-9999.0,-9.862148974,0.641480201,-9.671761677,1.323840059,-3.398417556,1.721996501,-9999.0,16.41721138,13.11443284,0.052695932,-9999.0,-9999.0,1.278239889,0.38831043,0.446245974,0.22030405,0.415128272,0.209819518,SN Ia
-18.381826,-17.888168,-17.722759,-17.509997,-7.098616525,0.026873859,-5.173469099,0.452103038,-1.46720203,0.576337405,0.430652186,0.198779055,4.010758896,0.672174489,0.059634413,0.271017845,1.501048632,0.315192363,0.569151096,0.209112326,0.238319975,0.115290821,0.234906634,0.123103552,SN II
-9999.0,-9999.0,-19.734337,-20.178136,-9999.0,-9999.0,-9999.0,-9999.0,-7.684962896,1.084738143,-2.430893054,1.372776245,-9999.0,-9999.0,0.049632439,0.080265659,-9999.0,-9999.0,-9999.0,-9999.0,0.389136491,0.187971915,0.363975346,0.185634299,SN Ia
-9999.0,-9999.0,-9999.0,-20.646156,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-4.1843707,2.08121422,-9999.0,-9999.0,-9999.0,0.16884502,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.45879979,0.2321637,SN Ia
-17.319608,-18.830914,-19.000766,-19.121341,-7.307931686,-0.006267259,-6.7411836,-0.006093,-2.6190409,0.42505851,0.08050754,0.29928462,5.475390116,0.01874375,0.02491,0.0310602,1.634249608,0.336603378,0.55147904,0.1878648,0.24472886,0.11759361,0.22782814,0.1193834,SN Ia
-9999.0,-19.590867,-20.489561,-20.502658,-9999.0,-9999.0,-9.419440104,0.439103048,-7.33347209,1.207352348,-2.460056168,1.221928147,-9999.0,0.065012856,0.037036373,0.065406517,-9999.0,-9999.0,0.984428099,0.307821973,0.371199378,0.168794005,0.360406972,0.182471784,SN Ia
-17.69581,-17.365478,-17.99427,-18.048685,-7.587539443,-0.058435083,-6.589923439,0.468769975,-2.683749876,0.588807891,-0.32251278,0.526049196,5.356192704,0.064009646,0.073925323,0.273808768,1.856409975,0.37225171,0.685240299,0.239252506,0.266767205,0.134066379,0.265835143,0.137686124,SN II
-9999.0,-19.422616,-19.986323,-19.84114,-9999.0,-9999.0,-8.729003955,0.570249999,-6.620746642,1.031363041,-1.959831782,1.141169398,-9999.0,3.078526881,0.039325051,0.059450226,-9999.0,-9999.0,0.974104561,0.315439763,0.35951859,0.168514753,0.339212917,0.169533665,SN Ia
-9999.0,-19.23925,-20.187711,-20.35087,-9999.0,-9999.0,-9.007826693,0.584020311,-7.208847725,1.095741372,-2.213040233,1.267909858,-9999.0,10.36774745,0.144081068,0.167261646,-9999.0,-9999.0,1.029569193,0.329225376,0.377193894,0.185161238,0.353681926,0.17941319,SN Ia
-18.492838,-19.950677,-20.108621,-19.953029,-7.791681798,-0.105420252,-7.2320313,0.50554161,-4.122884139,0.784932354,-0.758225791,0.693732405,7.369155126,0.03296915,1.471601231,0.559601648,2.067166292,0.405841401,0.7566036,0.25886341,0.300144572,0.145846864,0.284746382,0.147048516,SN Ia
-9999.0,-19.525263,-20.286612,-20.231063,-9999.0,-9999.0,-9.0298384,0.21141643,-6.5203007,1.04273146,-2.1023176,1.05340059,-9999.0,0.04049134,0.02651479,0.0350082,-9999.0,-9999.0,0.88790786,0.27264078,0.34441797,0.15803531,0.32975964,0.16108069,SN Ia
-19.747907,-19.16933,-18.972023,-9999.0,-8.106043431,-0.22547887,-8.549188102,0.573042016,-6.424725621,1.008486938,-9999.0,-9999.0,13.40157814,0.299621443,13.9887873,-9999.0,2.648003526,0.496088678,0.953095289,0.31030599,0.358274007,0.175613238,-9999.0,-9999.0,SN II
-9999.0,-18.961112,-19.992402,-20.004559,-9999.0,-9999.0,-8.911089074,0.579083391,-7.002959799,1.064640813,-2.098302043,1.265363711,-9999.0,11.1439474,7.606020793,0.06946431,-9999.0,-9999.0,1.009504284,0.324262809,0.373532313,0.183389087,0.349709135,0.178315796,SN Ia
-9999.0,-19.288365,-19.41943,-19.593247,-9999.0,-9999.0,-5.657966809,0.465209889,-2.132630033,0.591593874,0.244081073,0.260371178,-9999.0,3.660871746,1.296880341,0.036510659,-9999.0,-9999.0,0.606704099,0.219197183,0.254806109,0.122418305,0.239610575,0.121002337,SN Ia
-17.819343,-18.503228,-18.684549,-18.805173,-7.089088319,0.028503088,-3.715212038,0.489028126,-0.206005842,0.516456082,1.106430506,0.225079443,4.615591968,0.028821476,0.02704176,0.033304268,1.494207783,0.314100453,0.429843651,0.198253062,0.18917406,0.107858453,0.198609104,0.114198431,SN II
-19.336812,-19.66738,-19.145248,-19.202877,-6.646172786,0.27360251,-2.706006099,0.418374555,3.270683605,-0.011994016,1.858765397,-0.509975779,0.068734716,0.041736931,0.009639909,0.026330161,0.726674094,0.211664247,0.330431093,0.141473767,0.117859932,0.064006938,0.177522194,0.075565143,SN Ia
-9999.0,-16.98193,-17.74925,-18.161488,-9999.0,-9999.0,-4.193488426,0.428549723,-0.5434016,0.43656344,0.92985373,0.01490816,-9999.0,3.433926232,0.0688405,0.07869824,-9999.0,-9999.0,0.506065295,0.192013203,0.22256369,0.10550217,0.21688646,0.11463997,SN Ibc
-18.088474,-17.799344,-17.923046,-17.872019,-6.6235328,-0.2962866,-1.6701179,0.20713372,0.10206088,0.34446547,1.36959084,-0.1025911,0.02874333,0.03512767,0.037833,0.05071531,0.92438432,0.23200901,0.37192633,0.18112692,0.2053573,0.10376803,0.20263495,0.11379463,SN II
-9999.0,-18.688237,-19.608051,-19.927465,-9999.0,-9999.0,-8.895746927,0.578277819,-6.967837367,1.064779061,-2.08645,1.2519,-9999.0,4.916145836,0.068088558,0.247397087,-9999.0,-9999.0,1.006337534,0.32347916,0.372564516,0.182547912,0.349405236,0.178524522,SN Ia
-17.454145,-17.553659,-17.584722,-17.872514,-6.861857294,0.061723609,-2.0462916,0.46516373,-0.5178517,0.47958794,0.83960273,0.04910926,4.330862187,0.04361264,0.06089799,0.06593611,1.367763064,0.293913141,0.38601325,0.17344105,0.22007515,0.10773979,0.21604695,0.11584459,SN Ibc
-18.865227,-19.977872,-19.988318,-19.989678,-7.66035694,-0.074077048,-6.0406277,0.74083756,-3.4516556,0.72835636,-0.2744172,0.54631521,4.431684108,0.015771,0.01830725,0.02220548,1.925539231,0.383302159,0.44933347,0.16657954,0.25423547,0.12031445,0.23804538,0.13148496,SN Ia
-9999.0,-9999.0,-19.230888,-19.650978,-9999.0,-9999.0,-9999.0,-9999.0,-8.326245082,1.193162521,-2.7153885,1.52551562,-9999.0,-9999.0,9.571735913,0.10254795,-9999.0,-9999.0,-9999.0,-9999.0,0.409174463,0.201509141,0.38215475,0.1943419,SN Ia
-19.000217,-19.311265,-19.265537,-19.117748,-7.7724446,0.1097493,-3.2273532,0.7543538,0.14199833,0.44686146,1.20406834,-0.2433368,0.01377997,0.00890581,0.00937776,0.0500637,0.5512444,0.22872882,0.19122912,0.09954938,0.11783227,0.0700824,0.17344279,0.09300586,SN Ia
-18.393856,-17.826574,-17.814685,-9999.0,-8.968675133,-0.53914053,-6.067362362,0.368288088,-2.299955899,0.659844022,-9999.0,-9999.0,0.052322903,0.053938494,0.077301448,-9999.0,1.362291968,0.322826826,0.609096896,0.210753962,0.258681289,0.124986344,-9999.0,-9999.0,SN II
-9999.0,-18.992236,-19.776992,-19.621364,-9999.0,-9999.0,-8.170033444,0.545982274,-5.5742843,0.94085871,-1.442898353,0.981585854,-9999.0,4.280967317,0.05521274,1.495534514,-9999.0,-9999.0,0.880697827,0.291728127,0.33504029,0.16233457,0.317247616,0.162823372,SN Ia
-9999.0,-18.471145,-19.496106,-19.555578,-9999.0,-9999.0,-8.451324627,0.557740536,-6.0868615,0.97999182,-1.676570897,1.0797083,-9999.0,7.166770722,0.0515082,1.339510325,-9999.0,-9999.0,0.92528286,0.303120685,0.34946316,0.1707205,0.328750991,0.168434557,SN Iax
-9999.0,-19.1206,-19.76007,-19.688939,-9999.0,-9999.0,-8.227864457,0.548355103,-5.736921291,0.894943863,-1.488251278,1.000610774,-9999.0,3.384788982,0.040731092,0.053944148,-9999.0,-9999.0,0.889522925,0.293993778,0.337660838,0.163736857,0.318665912,0.161848762,SN Ia
-17.043799,-17.118696,-17.197513,-17.618499,-2.755690878,0.152099652,1.110186066,0.467397885,1.087638292,0.350270003,2.128131427,-0.546710678,0.024398005,0.022355099,0.028777564,0.037805891,0.630601602,0.219183228,0.233818107,0.132325474,0.168850088,0.086581544,0.176093253,0.094153895,SN II
-17.819263,-19.213036,-19.236347,-19.354024,-7.19648499,0.011771916,-6.03673652,0.34969793,-1.789750806,0.712936799,0.249664992,0.272141169,4.25647118,0.013623649,0.014961173,0.018689833,1.561201765,0.324828833,0.47168229,0.174593501,0.213242842,0.104484451,0.193802678,0.107807446,SN Ia
-9999.0,-18.804541,-19.846048,-20.084303,-9999.0,-9999.0,-9.44432,0.57679721,-8.1042739,1.18279577,-2.6233278,1.47258756,-9999.0,0.07741753,0.03841136,0.05146806,-9999.0,-9999.0,1.11441365,0.34900205,0.40287071,0.19646032,0.37691243,0.1914238,SN Ia
-9999.0,-19.691043,-19.439918,-19.260621,-9999.0,-9999.0,-9.588661657,0.316079564,-6.88919841,1.055420598,-2.050878908,1.236840737,-9999.0,0.049395633,0.074624522,2.057994548,-9999.0,-9999.0,0.949038024,0.310386744,0.369080765,0.180008568,0.347516823,0.177614119,SN II
-9999.0,-19.104535,-19.803256,-19.717351,-9999.0,-9999.0,-7.4727483,0.61022711,-4.7415865,0.89296917,-1.0910052,0.78519231,-9999.0,0.05635012,0.04149056,0.05746296,-9999.0,-9999.0,0.78828929,0.25559256,0.31470244,0.1494103,0.29853951,0.15232183,SN Ia
-9999.0,-19.831439,-20.33477,-20.540227,-9999.0,-9999.0,-8.823496543,0.494182281,-6.187312708,0.986855988,-1.779325978,1.104205148,-9999.0,0.116512542,0.034420843,0.196692544,-9999.0,-9999.0,0.913694788,0.301558612,0.344733561,0.171364556,0.328952844,0.163206899,SN Ia
-9999.0,-18.221397,-18.314283,-18.743481,-9999.0,-9999.0,-7.454807116,0.519555078,-4.4572071,0.81722941,-0.9160374,0.75490727,-9999.0,6.063883144,0.10746109,0.10120119,-9999.0,-9999.0,0.784116309,0.266594865,0.30823846,0.14992562,0.29192464,0.15030377,SN Ibc
-17.903386,-17.627028,-17.653028,-17.727682,-7.066931196,0.03192685,-4.326877145,0.564328512,-0.735786942,0.425315057,0.558658698,0.143204966,3.970832251,0.039624544,0.060133011,0.13382065,1.480416666,0.311913195,0.514622209,0.200052874,0.227671764,0.111171661,0.230299293,0.121534231,SN II
-9999.0,-18.786937,-19.533229,-20.064135,-9999.0,-9999.0,-9.686243748,0.626400131,-9.02681357,1.261199163,-3.0730231,1.64392375,-9999.0,10.96273961,7.136287781,0.05518022,-9999.0,-9999.0,1.210231849,0.372591847,0.428384915,0.211254513,0.39706838,0.1982988,SN Ia
-9999.0,-18.805869,-19.877575,-20.074426,-9999.0,-9999.0,-9.096147022,0.588679854,-7.4221051,1.09244963,-2.2943863,1.339019492,-9999.0,4.953846501,0.06144036,1.557941266,-9999.0,-9999.0,1.048761709,0.333944017,0.3844122,0.18852527,0.360025613,0.183729534,SN Ia
-19.0684,-19.05349,-18.974588,-18.994088,-7.840179129,-0.239638244,-3.979122842,1.156628632,-1.686443984,0.578350509,0.497474468,0.40984361,0.012471077,0.009496726,0.015687571,0.025034485,1.166752074,0.285706168,0.531857047,0.167797751,0.242752012,0.108951946,0.236267074,0.119954999,SN II
-18.913196,-19.740155,-19.690914,-19.65835,-6.615972503,0.173009323,-4.219896017,0.723751098,-0.515874087,0.616845134,0.804566804,0.271432796,0.024931544,0.00892509,0.009130564,0.012091369,0.720347283,0.264303173,0.25579998,0.128171782,0.134247522,0.07991063,0.144923976,0.092240885,SN Ia
-9999.0,-18.022252,-18.515478,-18.674539,-9999.0,-9999.0,-3.406413795,0.411240554,0.064463411,0.4051165,0.843166707,-0.039393155,-9999.0,0.633678153,0.033125285,0.183471433,-9999.0,-9999.0,0.462541625,0.180645657,0.179573155,0.096675233,0.182801929,0.106793676,SN Ia-91bg
-9999.0,-18.009145,-18.217818,-18.263375,-9999.0,-9999.0,-6.424955582,0.486799812,-3.015514326,0.690895585,-0.259723919,0.484489518,-9999.0,6.488465347,0.074420652,1.619919756,-9999.0,-9999.0,0.673644016,0.237212784,0.274201913,0.132743198,0.262655735,0.136375715,SN Ibc
